uri,primary_name_display,replaced
http://dx.doi.org/10.13039/501100005855,"Universidade Nova de Lisboa",
http://dx.doi.org/10.13039/100019864,"Universidade Nove de Julho",
http://dx.doi.org/10.13039/501100004842,"Universidade Paranaense",
http://dx.doi.org/10.13039/100031981,"Universidade Portucalense",
http://dx.doi.org/10.13039/100022849,"Universidade Positivo",
http://dx.doi.org/10.13039/501100007160,"Universidade Presbiteriana Mackenzie",
http://dx.doi.org/10.13039/100019300,"Universidade Regional de Blumenau",
http://dx.doi.org/10.13039/100020673,"Universidade Regional do Noroeste do Estado do Rio Grande do Sul",
http://dx.doi.org/10.13039/100032547,"Universidad Estatal de Milagro",
http://dx.doi.org/10.13039/501100020957,"Universidade Tecnológica Federal do Paraná",
http://dx.doi.org/10.13039/501100016174,"Universidade Tiradentes",
http://dx.doi.org/10.13039/100019776,"Universidad Europea de Madrid",
http://dx.doi.org/10.13039/100032361,"Universidad Francisco de Paula Santander",
http://dx.doi.org/10.13039/100012986,"Universidad Francisco de Vitoria",
http://dx.doi.org/10.13039/100009061,"Universidad Iberoamericana Ciudad de México",
http://dx.doi.org/10.13039/501100002411,"Universidad ICESI",
http://dx.doi.org/10.13039/501100009087,"Universidad Industrial de Santander",
http://dx.doi.org/10.13039/100017407,"Universidad Internacional de La Rioja",
http://dx.doi.org/10.13039/100031705,"Universidad Internacional de Valencia",
http://dx.doi.org/10.13039/501100023552,"Universidad Internacional Menéndez Pelayo",
http://dx.doi.org/10.13039/100019345,"Universidad Internacional SEK",
http://dx.doi.org/10.13039/100031997,"Universidad Internacional SEK Ecuador",
http://dx.doi.org/10.13039/100010785,"Universidad Juárez Autónoma de Tabasco",
http://dx.doi.org/10.13039/100019697,"Universidad Mayor",
http://dx.doi.org/10.13039/501100004803,"Universidad Michoacana de San Nicolás de Hidalgo",
http://dx.doi.org/10.13039/100020619,"Universidad Miguel Hernández",
http://dx.doi.org/10.13039/501100015812,"Universidad Militar Nueva Granada",
http://dx.doi.org/10.13039/501100020988,"Universidad Nacional Agraria La Molina",
http://dx.doi.org/10.13039/501100017261,"Universidad Nacional Autonoma de Honduras",
http://dx.doi.org/10.13039/501100005739,"Universidad Nacional Autónoma de México",
http://dx.doi.org/10.13039/100012959,"Universidad Nacional de Asunción",
http://dx.doi.org/10.13039/501100024022,"Universidad Nacional de Chimborazo",
http://dx.doi.org/10.13039/501100002753,"Universidad Nacional de Colombia",
http://dx.doi.org/10.13039/501100007627,"Universidad Nacional de Colombia, Sede Manizales",
http://dx.doi.org/10.13039/100010442,"Universidad Nacional de Córdoba",
http://dx.doi.org/10.13039/100018951,"Universidad Nacional de Costa Rica",
http://dx.doi.org/10.13039/501100005961,"Universidad Nacional de Cuyo",
http://dx.doi.org/10.13039/501100005367,"Universidad Nacional de Educación a Distancia",
http://dx.doi.org/10.13039/501100020035,"Universidad Nacional de Entre Ríos",
http://dx.doi.org/10.13039/100020897,"Universidad Nacional de General Sarmiento",
http://dx.doi.org/10.13039/501100013459,"Universidad Nacional de Ingenierias",
http://dx.doi.org/10.13039/501100005101,"Universidad Nacional de La Pampa",
http://dx.doi.org/10.13039/501100008794,"Universidad Nacional de la Patagonia Austral",
http://dx.doi.org/10.13039/100031834,"Universidad Nacional de la Patagonia San Juan Bosco",
http://dx.doi.org/10.13039/501100003947,"Universidad Nacional de La Plata",
http://dx.doi.org/10.13039/501100006284,"Universidad Nacional del Centro de la Provincia de Buenos Aires",
http://dx.doi.org/10.13039/501100005746,"Universidad Nacional del Litoral",
http://dx.doi.org/10.13039/501100010325,"Universidad Nacional del Nordeste",
http://dx.doi.org/10.13039/501100019861,"Universidad Nacional del Noroeste de la Provincia de Buenos Aires",
http://dx.doi.org/10.13039/100031966,"Universidad Nacional de Loja",
http://dx.doi.org/10.13039/100019927,"Universidad Nacional de Lomas de Zamora",
http://dx.doi.org/10.13039/501100005740,"Universidad Nacional del Sur",
http://dx.doi.org/10.13039/501100007058,"Universidad Nacional de Luján",
http://dx.doi.org/10.13039/501100007070,"Universidad Nacional de Mar del Plata",
http://dx.doi.org/10.13039/501100015790,"Universidad Nacional de Misiones",
http://dx.doi.org/10.13039/501100009559,"Universidad Nacional de Quilmes",
http://dx.doi.org/10.13039/501100007481,"Universidad Nacional de Río Cuarto",
http://dx.doi.org/10.13039/501100013786,"Universidad Nacional de Río Negro",
http://dx.doi.org/10.13039/100009573,"Universidad Nacional de Rosario",
http://dx.doi.org/10.13039/501100006681,"Universidad Nacional de Salta",
http://dx.doi.org/10.13039/501100020326,"Universidad Nacional de San Agustin de Arequipa",
http://dx.doi.org/10.13039/100032354,"Universidad Nacional de San Cristóbal de Huamanga",
http://dx.doi.org/10.13039/501100006562,"Universidad Nacional de San Juan",
http://dx.doi.org/10.13039/100009571,"Universidad Nacional de San Luis",
http://dx.doi.org/10.13039/501100010695,"Universidad Nacional de San Martín",
http://dx.doi.org/10.13039/501100020645,"Universidad Nacional de Santiago del Estero",
http://dx.doi.org/10.13039/501100008443,"Universidad Nacional de Trujillo",
http://dx.doi.org/10.13039/501100007482,"Universidad Nacional de Tucumán",
http://dx.doi.org/10.13039/100022759,"Universidad Nacional de Villa María",
http://dx.doi.org/10.13039/100031986,"Universidad Nacional Intercultural Fabiola Salazar Leguia de Bagua",
http://dx.doi.org/10.13039/100032498,"Universidad Nacional Jorge Basadre Grohmann",
http://dx.doi.org/10.13039/501100008786,"Universidad Nacional Mayor de San Marcos",
http://dx.doi.org/10.13039/100022889,"Universidad Nacional Toribio Rodríguez de Mendoza de Amazonas",
http://dx.doi.org/10.13039/100032671,"Universidad Nebrija",
http://dx.doi.org/10.13039/100031475,"Universidad Norbert Wiener",
http://dx.doi.org/10.13039/100032107,"Universidad Pablo de Olavide",
http://dx.doi.org/10.13039/100016992,"Universidad Panamericana",
http://dx.doi.org/10.13039/100031361,"Universidad Pedagógica Nacional",
http://dx.doi.org/10.13039/100019347,"Universidad Pedagógica y Tecnológica de Colombia",
http://dx.doi.org/10.13039/100019501,"Universidad Peruana Cayetano Heredia",
http://dx.doi.org/10.13039/100020941,"Universidad Peruana Unión",
http://dx.doi.org/10.13039/501100005741,"Universidad Politécnica de Cartagena",
http://dx.doi.org/10.13039/501100003759,"Universidad Politécnica de Madrid",
http://dx.doi.org/10.13039/100016969,"Universidad Politécnica Salesiana del Ecuador",
http://dx.doi.org/10.13039/501100009450,"Universidad Pontificia Bolivariana",
http://dx.doi.org/10.13039/100021106,"Universidad Pontificia Comillas",
http://dx.doi.org/10.13039/100019500,"Universidad Privada del Norte",
http://dx.doi.org/10.13039/501100007680,"Universidad Pública de Navarra",
http://dx.doi.org/10.13039/501100007511,"Universidad Rey Juan Carlos",
http://dx.doi.org/10.13039/501100010654,"Universidad San Francisco de Quito",
http://dx.doi.org/10.13039/100020591,"Universidad San Ignacio de Loyola",
http://dx.doi.org/10.13039/100019669,"Universidad San Jorge",
http://dx.doi.org/10.13039/501100014750,"Universidad San Pablo - CEU",
http://dx.doi.org/10.13039/100032816,"Universidad San Sebastián",
http://dx.doi.org/10.13039/100020560,"Universidad Santiago de Cali",
http://dx.doi.org/10.13039/501100008351,"Universidad Simón Bolívar",
http://dx.doi.org/10.13039/501100020905,"Universidad Surcolombiana",
http://dx.doi.org/10.13039/100016022,"Universidad Técnica de Ambato",
http://dx.doi.org/10.13039/100032759,"Universidad Técnica Estatal de Quevedo",
http://dx.doi.org/10.13039/100009051,"Universidad Técnica Federico Santa María",
http://dx.doi.org/10.13039/100019349,"Universidad Técnica Particular de Loja",
http://dx.doi.org/10.13039/100019496,"Universidad Tecnológica de Bolívar",
http://dx.doi.org/10.13039/501100014562,"Universidad Tecnológica de la Mixteca",
http://dx.doi.org/10.13039/100016246,"Universidad Tecnológica de Panamá",
http://dx.doi.org/10.13039/501100013367,"Universidad Tecnológica de Pereira",
http://dx.doi.org/10.13039/100031605,"Universidad Tecnológica Metropolitana",
http://dx.doi.org/10.13039/100009483,"Universidad Tecnológica Nacional",
http://dx.doi.org/10.13039/501100004848,"Universidad Veracruzana",
http://dx.doi.org/10.13039/501100006375,"Università Bocconi",
http://dx.doi.org/10.13039/501100008904,"Università Ca' Foscari di Venezia",R
http://dx.doi.org/10.13039/100013007,"Università Ca' Foscari Venezia",
http://dx.doi.org/10.13039/501100003765,"Università Campus Bio-Medico di Roma",
http://dx.doi.org/10.13039/501100005743,"Università Cattolica del Sacro Cuore",
http://dx.doi.org/10.13039/501100012698,"Università degli Studi della Basilicata",
http://dx.doi.org/10.13039/501100009448,"Università degli Studi della Campania Luigi Vanvitelli",
http://dx.doi.org/10.13039/501100006256,"Università degli Studi dell'Aquila",
http://dx.doi.org/10.13039/100016110,"Università degli Studi della Tuscia",
http://dx.doi.org/10.13039/501100005389,"Università degli Studi dell'Insubria",
http://dx.doi.org/10.13039/501100012305,"Università degli Studi del Molise",
http://dx.doi.org/10.13039/501100005699,"Università degli Studi del Piemonte Orientale",
http://dx.doi.org/10.13039/501100005362,"Universita degli Studi di Bari Aldo Moro",
http://dx.doi.org/10.13039/100015968,"Università degli studi di Bergamo",
http://dx.doi.org/10.13039/501100007343,"Università degli Studi di Brescia",
http://dx.doi.org/10.13039/501100010739,"Università degli Studi di Camerino",
http://dx.doi.org/10.13039/501100012699,"Università degli Studi di Cassino e del Lazio Meridionale",
http://dx.doi.org/10.13039/100016116,"Università degli Studi di Enna Kore",
http://dx.doi.org/10.13039/501100007109,"Università degli Studi di Ferrara",
http://dx.doi.org/10.13039/501100004434,"Università degli Studi di Firenze",
http://dx.doi.org/10.13039/100016112,"Università degli Studi di Foggia",
http://dx.doi.org/10.13039/501100004702,"Università degli Studi di Genova",
http://dx.doi.org/10.13039/501100008908,"Università degli Studi di Messina",
http://dx.doi.org/10.13039/100012352,"Università degli Studi di Milano",
http://dx.doi.org/10.13039/501100002954,"Università degli Studi di Milano-Bicocca",
http://dx.doi.org/10.13039/100009104,"Università Degli Studi di Modena e Reggio Emilia",
http://dx.doi.org/10.13039/100007195,"Università degli Studi di Napoli Federico II",
http://dx.doi.org/10.13039/100016109,"Università degli Studi di Napoli "L'Orientale"",
http://dx.doi.org/10.13039/100015958,"Università degli Studi di Napoli Parthenope",
http://dx.doi.org/10.13039/501100003500,"Università degli Studi di Padova",
http://dx.doi.org/10.13039/501100004913,"Università degli Studi di Palermo",
http://dx.doi.org/10.13039/501100004770,"Università degli Studi di Parma",
http://dx.doi.org/10.13039/501100004769,"Università degli Studi di Pavia",
http://dx.doi.org/10.13039/501100010607,"Università degli Studi di Perugia",
http://dx.doi.org/10.13039/501100007642,"Università degli Studi di Roma Tor Vergata",
http://dx.doi.org/10.13039/501100007065,"Università degli Studi di Salerno",
http://dx.doi.org/10.13039/501100005642,"Università degli Studi di Sassari",
http://dx.doi.org/10.13039/100016115,"Università degli Studi di Scienze Gastronomiche",
http://dx.doi.org/10.13039/100012990,"Università degli Studi di Siena",
http://dx.doi.org/10.13039/100016114,"Università degli Studi di Teramo",
http://dx.doi.org/10.13039/501100006692,"Università degli Studi di Torino",
http://dx.doi.org/10.13039/501100004004,"Università degli Studi di Trento",
http://dx.doi.org/10.13039/501100012306,"Università degli Studi di Trieste",
http://dx.doi.org/10.13039/501100008252,"Università degli Studi di Udine",
http://dx.doi.org/10.13039/501100010608,"Università degli Studi di Urbino Carlo Bo",
http://dx.doi.org/10.13039/501100007052,"Università degli Studi di Verona",
http://dx.doi.org/10.13039/501100005874,"Università degli Studi G. d'Annunzio Chieti - Pescara",
http://dx.doi.org/10.13039/100012989,"Università degli studi Internazionali di Roma",
http://dx.doi.org/10.13039/100016111,"Università degli Studi Mediterranea di Reggio Calabria",
http://dx.doi.org/10.13039/100008991,"Università degli Studi Roma Tre",
http://dx.doi.org/10.13039/501100007069,"Università della Calabria",
http://dx.doi.org/10.13039/100030993,"Università Della Svizzera Italiana",
http://dx.doi.org/10.13039/501100005728,"Università del Salento",
http://dx.doi.org/10.13039/501100005969,"Università di Bologna",
http://dx.doi.org/10.13039/501100002772,"Università di Cagliari",R
http://dx.doi.org/10.13039/501100004505,"Università di Catania",
http://dx.doi.org/10.13039/100016893,"Università di Corsica Pasquale Paoli",
http://dx.doi.org/10.13039/100015563,"Università di Macerata",
http://dx.doi.org/10.13039/501100007514,"Università di Pisa",
http://dx.doi.org/10.13039/100013326,"Universitaire Stichting",
http://dx.doi.org/10.13039/501100010648,"Universitaire Ziekenhuizen Leuven, KU Leuven",
http://dx.doi.org/10.13039/501100005075,"Universitair Medisch Centrum Groningen",
http://dx.doi.org/10.13039/501100003761,"Universitair Medisch Centrum Utrecht",
http://dx.doi.org/10.13039/501100019781,"Universitair Ziekenhuis Antwerpen",
http://dx.doi.org/10.13039/100030781,"Universitair Ziekenhuis Brussel",
http://dx.doi.org/10.13039/501100003441,"Universitair Ziekenhuis Gent",
http://dx.doi.org/10.13039/100015564,"Università Italo Francese",
http://dx.doi.org/10.13039/100013001,"Università per Stranieri di Perugia",
http://dx.doi.org/10.13039/501100005758,"Università Politecnica delle Marche",
http://dx.doi.org/10.13039/501100018963,"Universitas Ahmad Dahlan",
http://dx.doi.org/10.13039/501100008463,"Universitas Airlangga",
http://dx.doi.org/10.13039/501100014563,"Universitas Andalas",
http://dx.doi.org/10.13039/100018886,"Universitas Atma Jaya Yogyakarta",
http://dx.doi.org/10.13039/100016720,"Universitas Bakrie",
http://dx.doi.org/10.13039/501100014053,"Universitas Bangka Belitung",
http://dx.doi.org/10.13039/100019135,"Universitas Bengkulu",
http://dx.doi.org/10.13039/501100006374,"Universitas Brawijaya",
http://dx.doi.org/10.13039/100020688,"Universitas Dinamika Bangsa",
http://dx.doi.org/10.13039/501100005844,"Universitas Diponegoro",
http://dx.doi.org/10.13039/501100012521,"Universitas Gadjah Mada",
http://dx.doi.org/10.13039/100018343,"Universitas Gunadarma",
http://dx.doi.org/10.13039/501100010740,"Universitas Hasanuddin",
http://dx.doi.org/10.13039/501100006378,"Universitas Indonesia",
http://dx.doi.org/10.13039/501100018967,"Universitas Islam Bandung",
http://dx.doi.org/10.13039/501100019587,"Universitas Islam Indonesia",
http://dx.doi.org/10.13039/501100018964,"Universitas Islam Negeri Maulana Malik Ibrahim Malang",
http://dx.doi.org/10.13039/501100016272,"Universitas Islam Negeri Syarif Hidayatullah Jakarta",
http://dx.doi.org/10.13039/100016721,"Universitas Islam Riau",
http://dx.doi.org/10.13039/100032582,"Universitas Islam Sultan Agung",
http://dx.doi.org/10.13039/501100018643,"Universitas Jambi",
http://dx.doi.org/10.13039/501100018968,"Universitas Jember",
http://dx.doi.org/10.13039/501100019588,"Universitas Katolik Indonesia Atma Jaya",
http://dx.doi.org/10.13039/100020680,"Universitas Katolik Indonesia Santu Paulus Ruteng",
http://dx.doi.org/10.13039/501100020222,"Universitas Katolik Parahyangan",
http://dx.doi.org/10.13039/100020445,"Universitas Katolik Widya Mandala Surabaya",
http://dx.doi.org/10.13039/100018952,"Universitas Kristen Duta Wacana",
http://dx.doi.org/10.13039/501100016273,"Universitas Kristen Petra",
http://dx.doi.org/10.13039/100024220,"Universitas Lambung Mangkurat",
http://dx.doi.org/10.13039/501100017576,"Universitas Lampung",
http://dx.doi.org/10.13039/501100015764,"Universitas Mataram",
http://dx.doi.org/10.13039/501100013820,"Universitas Mercu Buana",
http://dx.doi.org/10.13039/501100017650,"Universitas Muhammadiyah Aceh",
http://dx.doi.org/10.13039/100020572,"Universitas Muhammadiyah Palangkaraya",
http://dx.doi.org/10.13039/501100019589,"Universitas Muhammadiyah Purwokerto",
http://dx.doi.org/10.13039/501100016269,"Universitas Muhammadiyah Surakarta",
http://dx.doi.org/10.13039/100019469,"Universitas Muhammadiyah Yogyakarta",
http://dx.doi.org/10.13039/100019303,"Universitas Multimedia Nusantara",
http://dx.doi.org/10.13039/100018366,"Universitas Nasional",
http://dx.doi.org/10.13039/501100016270,"Universitas Negeri Jakarta",
http://dx.doi.org/10.13039/501100015517,"Universitas Negeri Malang",
http://dx.doi.org/10.13039/501100019714,"Universitas Negeri Medan",
http://dx.doi.org/10.13039/100019807,"Universitas Negeri Padang",
http://dx.doi.org/10.13039/100019786,"Universitas Negeri Semarang",
http://dx.doi.org/10.13039/501100014127,"Universitas Negeri Yogyakarta",
http://dx.doi.org/10.13039/100020972,"Universitas Nusa Cendana",
http://dx.doi.org/10.13039/100032154,"Universitas Nusa Putra",
http://dx.doi.org/10.13039/501100015690,"Universitas Padjadjaran",
http://dx.doi.org/10.13039/501100013821,"Universitas Pattimura",
http://dx.doi.org/10.13039/100019302,"Universitas Pelita Harapan",
http://dx.doi.org/10.13039/100030830,"Universitas Pembangunan Jaya",
http://dx.doi.org/10.13039/100031974,"Universitas Pembangunan Nasional 'Veteran' Jawa Timur",
http://dx.doi.org/10.13039/501100005115,"Universitas Pendidikan Indonesia",
http://dx.doi.org/10.13039/501100018759,"Universitas Pertamina",
http://dx.doi.org/10.13039/501100013775,"Universitas Prasetiya Mulya",
http://dx.doi.org/10.13039/100020702,"Universitas Prima Indonesia",
http://dx.doi.org/10.13039/100017157,"Universitas Riau",
http://dx.doi.org/10.13039/501100018969,"Universitas Sam Ratulangi",
http://dx.doi.org/10.13039/501100007690,"Universitas Sebelas Maret",
http://dx.doi.org/10.13039/501100018782,"Universitas Siliwangi",
http://dx.doi.org/10.13039/501100016274,"Universitas Sriwijaya",
http://dx.doi.org/10.13039/501100016275,"Universitas Sultan Ageng Tirtayasa",
http://dx.doi.org/10.13039/501100013375,"Universitas Sumatera Utara",
http://dx.doi.org/10.13039/501100012696,"Universitas Surabaya",
http://dx.doi.org/10.13039/501100015767,"Universitas Syiah Kuala",
http://dx.doi.org/10.13039/501100010602,"Universitas Tadulako",
http://dx.doi.org/10.13039/100030686,"Universitas Tanjungpura",
http://dx.doi.org/10.13039/501100015392,"Universitas Teknologi Yogyakarta",
http://dx.doi.org/10.13039/501100018970,"Universitas Telkom",
http://dx.doi.org/10.13039/501100015726,"Universitas Trisakti",
http://dx.doi.org/10.13039/100019146,"Universitas Trunojoyo Madura",
http://dx.doi.org/10.13039/100019375,"Universitas Udayana",
http://dx.doi.org/10.13039/501100016276,"Universitas Warmadewa",
http://dx.doi.org/10.13039/501100020554,"Universitas Widyatama",
http://dx.doi.org/10.13039/501100015774,"Università ta' Malta",
http://dx.doi.org/10.13039/501100011104,"Universitat Autònoma de Barcelona",
http://dx.doi.org/10.13039/100008375,"Universität Basel",
http://dx.doi.org/10.13039/100020618,"Universität Bayreuth",
http://dx.doi.org/10.13039/501100005721,"Universität Bielefeld",
http://dx.doi.org/10.13039/501100007837,"Universität Bremen",
http://dx.doi.org/10.13039/501100005774,"Universitat de Barcelona",
http://dx.doi.org/10.13039/100008722,"Universitat de Girona",
http://dx.doi.org/10.13039/501100008975,"Universitat de les Illes Balears",
http://dx.doi.org/10.13039/501100009410,"Universitat de Lleida",
http://dx.doi.org/10.13039/100032090,"Universität der Bundeswehr München",
http://dx.doi.org/10.13039/501100005690,"Universität des Saarlandes",
http://dx.doi.org/10.13039/501100003508,"Universitat de València",
http://dx.doi.org/10.13039/501100008349,"Universität Duisburg-Essen",
http://dx.doi.org/10.13039/100021028,"Universitatea Alexandru Ioan Cuza din Iași",
http://dx.doi.org/10.13039/501100006347,"Universitatea Babeș-Bolyai",
http://dx.doi.org/10.13039/501100007473,"Universitatea Creștină "Dimitrie Cantemir"",
http://dx.doi.org/10.13039/501100013832,"Universitatea de Medicină, Farmacie, Științe și Tehnologie din Târgu Mureș",
http://dx.doi.org/10.13039/501100014677,"Universitatea de Medicină, Farmacie, Științe și Tehnologie "George Emil Palade" din Târgu Mureș",
http://dx.doi.org/10.13039/501100007700,"Universitatea de Medicină şi Farmacie "Carol Davila" Bucureşti",
http://dx.doi.org/10.13039/501100013831,"Universitatea de Medicină şi Farmacie din Craiova",
http://dx.doi.org/10.13039/501100008909,"Universitatea de Medicină şi Farmacie din Tîrgu Mureș",
http://dx.doi.org/10.13039/501100006472,"Universitatea de Medicina și Farmacie Grigore T. Popa - Iasi",
http://dx.doi.org/10.13039/501100018712,"Universitatea de Medicină şi Farmacie Iuliu Haţieganu Cluj-Napoca",
http://dx.doi.org/10.13039/501100007336,"Universitatea din București",
http://dx.doi.org/10.13039/100019502,"Universitatea 'Dunărea de Jos' Galați",
http://dx.doi.org/10.13039/501100015999,"Universitatea "Lucian Blaga" din Sibiu",
http://dx.doi.org/10.13039/501100016221,"Universitatea Politehnica din București",
http://dx.doi.org/10.13039/501100007424,"Universitatea Politehnica Timisoara",
http://dx.doi.org/10.13039/501100016222,"Universitatea Sapientia",
http://dx.doi.org/10.13039/100020629,"Universitatea Ștefan cel Mare din Suceava",
http://dx.doi.org/10.13039/501100018987,"Universitatea Tehnică din Cluj-Napoca",
http://dx.doi.org/10.13039/100018520,"Universitatea Tehnică „Gheorghe Asachi” din Iaşi",
http://dx.doi.org/10.13039/501100004406,"Universitatea Transilvania din Brasov",
http://dx.doi.org/10.13039/100012999,"Università Telematica Pegaso",
http://dx.doi.org/10.13039/501100009828,"Universität Erfurt",
http://dx.doi.org/10.13039/501100006380,"Universität für Bodenkultur Wien",
http://dx.doi.org/10.13039/501100018934,"Universität Greifswald",
http://dx.doi.org/10.13039/501100005711,"Universität Hamburg",
http://dx.doi.org/10.13039/501100001661,"Universität Heidelberg",
http://dx.doi.org/10.13039/100009613,"Universität Hohenheim",
http://dx.doi.org/10.13039/501100012163,"Universität Innsbruck",
http://dx.doi.org/10.13039/501100004834,"Universitat Jaume I",
http://dx.doi.org/10.13039/501100012687,"Universität Kassel",
http://dx.doi.org/10.13039/100032840,"Universität Koblenz",
http://dx.doi.org/10.13039/501100024072,"Universität Koblenz-Landau",
http://dx.doi.org/10.13039/501100010583,"Universität Konstanz",
http://dx.doi.org/10.13039/501100008678,"Universität Leipzig",
http://dx.doi.org/10.13039/501100007105,"Universität Mannheim",
http://dx.doi.org/10.13039/501100013774,"Universitat Oberta de Catalunya",
http://dx.doi.org/10.13039/501100016379,"Universität Osnabrück",
http://dx.doi.org/10.13039/501100008007,"Universität Paderborn",
http://dx.doi.org/10.13039/100016135,"Universität Passau",
http://dx.doi.org/10.13039/501100014374,"Universitat Politècnica de Catalunya",
http://dx.doi.org/10.13039/501100004233,"Universitat Politècnica de València",
http://dx.doi.org/10.13039/100018967,"Universitat Pompeu Fabra",
http://dx.doi.org/10.13039/501100004238,"Universität Potsdam",
http://dx.doi.org/10.13039/501100008332,"Universitat Ramon Llull",
http://dx.doi.org/10.13039/501100005626,"Universität Regensburg",
http://dx.doi.org/10.13039/501100012688,"Universität Rostock",
http://dx.doi.org/10.13039/501100007512,"Universitat Rovira i Virgili",
http://dx.doi.org/10.13039/501100010989,"Universitätsallianz Ruhr",
http://dx.doi.org/10.13039/501100005644,"Universität Salzburg",
http://dx.doi.org/10.13039/501100015351,"Universitätsbibliothek Bielefeld",
http://dx.doi.org/10.13039/501100007947,"Universitätsbund Erlangen-Nürnberg",
http://dx.doi.org/10.13039/100018222,"Universität Siegen",
http://dx.doi.org/10.13039/100030875,"Universitätsklinik Balgrist",
http://dx.doi.org/10.13039/501100018935,"Universitätsklinikum Erlangen",
http://dx.doi.org/10.13039/100017590,"Universitätsklinikum Essen",
http://dx.doi.org/10.13039/501100012680,"Universitätsklinikum Hamburg-Eppendorf",
http://dx.doi.org/10.13039/501100018936,"Universitätsklinikum Heidelberg",
http://dx.doi.org/10.13039/501100007653,"Universitätsklinikum Jena",
http://dx.doi.org/10.13039/501100012681,"Universitätsklinikum Köln",
http://dx.doi.org/10.13039/501100005296,"Universitätsklinikum Regensburg",
http://dx.doi.org/10.13039/100012940,"Universitätsklinikum Tübingen",
http://dx.doi.org/10.13039/501100014584,"Universitätsmedizin der Johannes Gutenberg-Universität Mainz",
http://dx.doi.org/10.13039/100019147,"Universitätsmedizin Göttingen",
http://dx.doi.org/10.13039/501100021259,"Universitätsmedizin Mannheim",
http://dx.doi.org/10.13039/100016015,"Universitätsspital Basel",
http://dx.doi.org/10.13039/501100009396,"UniversitätsSpital Zürich",
http://dx.doi.org/10.13039/100009572,"Universität St. Gallen",
http://dx.doi.org/10.13039/501100009534,"Universität Stuttgart",
http://dx.doi.org/10.13039/100018755,"Universität Trier",
http://dx.doi.org/10.13039/501100008977,"Universität Ulm",
http://dx.doi.org/10.13039/501100003065,"Universität Wien",
http://dx.doi.org/10.13039/501100024068,"Universität Witten/Herdecke",R
http://dx.doi.org/10.13039/100022762,"Universität Witten/Herdecke",
http://dx.doi.org/10.13039/501100008001,"Universität zu Köln",
http://dx.doi.org/10.13039/501100004168,"Universität zu Lübeck",
http://dx.doi.org/10.13039/501100006447,"Universität Zürich",
http://dx.doi.org/10.13039/100016565,"Université Abdelmalek Essaadi",
http://dx.doi.org/10.13039/501100021119,"Université Ahmed Draia d'Adrar",
http://dx.doi.org/10.13039/501100008280,"Universite Angers",
http://dx.doi.org/10.13039/100013008,"Université Antonine",
http://dx.doi.org/10.13039/501100006517,"Université Blaise Pascal",
http://dx.doi.org/10.13039/501100019590,"Université Bordeaux Montaigne",
http://dx.doi.org/10.13039/100020443,"Université Bretagne Loire",
http://dx.doi.org/10.13039/100018280,"Université Bretagne Sud",
http://dx.doi.org/10.13039/501100015380,"Université Cadi Ayyad",
http://dx.doi.org/10.13039/501100005041,"Université Catholique de Louvain",
http://dx.doi.org/10.13039/100007370,"Université Catholique de Louvain",R
http://dx.doi.org/10.13039/501100005772,"Université Charles-de-Gaulle - Lille 3",
http://dx.doi.org/10.13039/501100005757,"Université Cheikh Anta Diop de Dakar",
http://dx.doi.org/10.13039/100016043,"Université Chouaib Doukkali",
http://dx.doi.org/10.13039/501100006687,"Université Claude Bernard Lyon 1",
http://dx.doi.org/10.13039/501100015723,"Université Clermont-Auvergne",
http://dx.doi.org/10.13039/501100022093,"Université Confédérale Léonard de Vinci",
http://dx.doi.org/10.13039/501100013371,"Université Côte d’Azur",
http://dx.doi.org/10.13039/100012988,"Université de Béjaïa",
http://dx.doi.org/10.13039/501100006251,"Université de Bordeaux",
http://dx.doi.org/10.13039/501100004618,"Université de Bourgogne",
http://dx.doi.org/10.13039/501100006703,"Université de Bretagne Occidentale",
http://dx.doi.org/10.13039/501100015519,"Université de Caen Normandie",
http://dx.doi.org/10.13039/100031618,"Université de Dschang",
http://dx.doi.org/10.13039/501100015390,"Université de Franche-Comté",
http://dx.doi.org/10.13039/501100005869,"Université de Fribourg",
http://dx.doi.org/10.13039/501100006389,"Université de Genève",
http://dx.doi.org/10.13039/100021107,"Université de Haute-Alsace",
http://dx.doi.org/10.13039/100009759,"Université de la Méditerranée",
http://dx.doi.org/10.13039/501100010465,"Université de La Réunion",
http://dx.doi.org/10.13039/501100006390,"Université de Lausanne",
http://dx.doi.org/10.13039/501100005627,"Université de Liège",
http://dx.doi.org/10.13039/100015872,"Université de Lille",
http://dx.doi.org/10.13039/501100022107,"Université de Limoges",
http://dx.doi.org/10.13039/100008990,"Université de Lorraine",
http://dx.doi.org/10.13039/501100011074,"Université de Lyon",
http://dx.doi.org/10.13039/100012973,"Université de Moncton",
http://dx.doi.org/10.13039/501100024020,"Université de Mons",
http://dx.doi.org/10.13039/501100008222,"Université de Montpellier",
http://dx.doi.org/10.13039/501100005242,"Université de Montréal",
http://dx.doi.org/10.13039/501100008136,"Université de Namur",
http://dx.doi.org/10.13039/501100009371,"Université de Nantes",
http://dx.doi.org/10.13039/501100005353,"Université de Neuchâtel",
http://dx.doi.org/10.13039/501100021716,"Université de Paris",
http://dx.doi.org/10.13039/501100018694,"Université de Pau et des Pays de l'Adour",
http://dx.doi.org/10.13039/501100004223,"Université de Perpignan Via Domitia",
http://dx.doi.org/10.13039/501100022108,"Université de Poitiers",
